13.02.2019	1.00289873	1.00897893
12.02.2019	1.01276325	1.03857249
11.02.2019	1.00058550	1.00203922
08.02.2019	1.00055278	1.00194105
07.02.2019	0.99052148	0.97184716
06.02.2019	0.99765193	0.99323849
05.02.2019	1.00458333	1.01403273
04.02.2019	1.00665100	1.02023575
01.02.2019	1.00077515	1.00260818
31.01.2019	1.00858332	1.02581068
30.01.2019	1.01553523	1.04666637
29.01.2019	0.99853255	0.99565835
28.01.2019	0.99214236	0.97648778
25.01.2019	1.00847583	1.02548818
24.01.2019	1.00136411	1.00415301
23.01.2019	1.00219137	1.00663477
22.01.2019	0.98583284	0.95755924
18.01.2019	1.01316956	1.03956937
17.01.2019	1.00757952	1.02279922
16.01.2019	1.00221112	1.00669405
15.01.2019	1.01071027	1.03219152
14.01.2019	0.99473332	0.98426065
11.01.2019	0.99984365	0.99959162
10.01.2019	1.00450799	1.01358469
09.01.2019	1.00408798	1.01232465
08.01.2019	1.00968508	1.02911593
07.01.2019	1.00700126	1.02106445
04.01.2019	1.03432461	1.10303451
03.01.2019	0.97524048	0.92578211
02.01.2019	1.00126118	1.00384421
31.12.2018	1.00872982	1.02575868
28.12.2018	0.99899505	0.99655438
27.12.2018	1.00880063	1.02597109
26.12.2018	1.04983880	1.14908560
24.12.2018	0.97312523	0.91894488
21.12.2018	0.97964775	0.93851246
20.12.2018	0.98446292	0.95295796
19.12.2018	0.98483800	0.95408319
18.12.2018	1.00032122	1.00053287
17.12.2018	0.97945815	0.93794367
14.12.2018	0.98114350	0.94299971
13.12.2018	1.00003160	0.99966400
12.12.2018	1.00565185	1.01652477
11.12.2018	0.99987554	0.99919583
10.12.2018	1.00199440	1.00555240
07.12.2018	0.97690835	0.93029424
06.12.2018	0.99870780	0.99569259
04.12.2018	0.96786027	0.90315002
03.12.2018	1.01117061	1.03308103
30.11.2018	1.00842202	1.02481113
29.11.2018	0.99803777	0.99365833
28.11.2018	1.02321326	1.06918482
27.11.2018	1.00349961	1.01004387
26.11.2018	1.01577253	1.04686265
23.11.2018	0.99368290	0.98059376
21.11.2018	1.00328209	1.00939133
20.11.2018	0.98208445	0.94579839
19.11.2018	0.98359137	0.95031918
16.11.2018	1.00245948	1.00692349
15.11.2018	1.01083152	1.03203958
14.11.2018	0.99266815	0.97754947
13.11.2018	0.99875410	0.99580734
12.11.2018	0.98053149	0.94113954
09.11.2018	0.99103416	0.97264753
08.11.2018	0.99772455	0.99271870
07.11.2018	1.02144603	1.06388312
06.11.2018	1.00649565	1.01903202
05.11.2018	1.00583701	1.01705605
02.11.2018	0.99391854	0.98130067
01.11.2018	1.01079522	1.03193073
31.10.2018	1.01084163	1.03255821
30.10.2018	1.01565758	1.04700604
29.10.2018	0.99343422	0.98033594
26.10.2018	0.98266702	0.94803434
25.10.2018	1.01861490	1.05587803
24.10.2018	0.96913096	0.90742619
23.10.2018	0.99447907	0.98347050
22.10.2018	0.99569093	0.98710607
19.10.2018	0.99962858	0.99891902
18.10.2018	0.98559896	0.95683017
17.10.2018	0.99973596	0.99924119
16.10.2018	1.02148242	1.06448059
15.10.2018	0.99408563	0.98229022
12.10.2018	1.01419482	1.04261777
11.10.2018	0.97941945	0.93829167
10.10.2018	0.96712783	0.90141680
09.10.2018	0.99856896	0.99574018
08.10.2018	0.99959166	0.99880829
05.10.2018	0.99445917	0.98341080
04.10.2018	0.99181744	0.97548565
03.10.2018	1.00069713	1.00212470
02.10.2018	0.99958914	0.99880074
01.10.2018	1.00362648	1.01091272
28.09.2018	1.00000733	1.00000238
27.09.2018	1.00277731	1.00831234
26.09.2018	0.99672532	0.99015635
25.09.2018	0.99870915	0.99610784
24.09.2018	0.99649850	0.98947590
